Year: 2008  Month: 04  ID: LOR  ARGOS: 21356  Name: Lorne               
Lat: 78.24S  Lon: 170.01E  Elev:   45m
2008 106  4 15 1300  -17.5  974.9    8.2  214.0  444.0  444.0
2008 106  4 15 1400  -18.0  974.7    7.0  219.0  444.0  444.0
2008 106  4 15 1500  -16.8  974.7    8.2  218.0  444.0  444.0
2008 106  4 15 1600  -16.6  974.7    6.6  218.0  444.0  444.0
2008 106  4 15 1700  -17.6  974.8    6.8  218.0  444.0  444.0
2008 106  4 15 1800  -17.9  975.0    3.3  266.0  444.0  444.0
2008 106  4 15 1900  -15.6  975.0    6.4  256.0  444.0  444.0
2008 106  4 15 2000  -16.2  974.9    6.2  184.0  444.0  444.0
2008 106  4 15 2100  -15.1  974.7    8.2  221.0  444.0  444.0
2008 106  4 15 2200  -15.2  974.2    9.4  248.0  444.0  444.0
2008 106  4 15 2300  -15.6  973.8   10.9  238.0  444.0  444.0
2008 107  4 16 0000  -13.0  974.2   10.3  238.0  444.0  444.0
2008 107  4 16 0100  -13.9  974.0   16.8  232.0  444.0  444.0
2008 107  4 16 0200  -14.8  974.5   12.5  233.0  444.0  444.0
2008 107  4 16 0300  -16.1  974.6   12.3  229.0  444.0  444.0
2008 107  4 16 0400  -16.4  974.7   12.3  225.0  444.0  444.0
2008 107  4 16 0500  -15.4  975.5   10.3  221.0  444.0  444.0
2008 107  4 16 0600  -14.9  976.2    9.9  218.0  444.0  444.0
2008 107  4 16 0700  -14.9  975.9   11.7  204.0  444.0  444.0
2008 107  4 16 0800  -15.4  975.8   11.3  217.0  444.0  444.0
