Year: 2007  Month: 05  ID: LDA  ARGOS: 21362  Name: Linda               
Lat: 78.43S  Lon: 168.43E  Elev:   42m
2007 131  5 11 2200  -20.0  981.0   10.5  198.0   90.1    0.4
2007 131  5 11 2300  -21.5  981.4   10.5  193.0   89.6    0.2
2007 132  5 12 0000  -19.5  981.5   11.5  207.0   89.2    0.2
2007 132  5 12 0100  -21.2  981.8   10.7  195.0   89.2    0.1
2007 132  5 12 0200  -21.6  981.8   10.5  201.0   88.3    0.2
2007 132  5 12 0300  -22.0  982.2   11.9  208.0   87.9    0.3
2007 132  5 12 0400  -22.8  982.3   14.4  210.0   88.3    0.4
2007 132  5 12 0500  -22.0  982.7   14.4  207.0   88.8    0.3
2007 132  5 12 0600  -22.0  983.1   12.3  211.0   87.4    0.4
2007 132  5 12 0700  -22.9  983.5   12.1  210.0   87.9    0.4
2007 132  5 12 0800  -23.4  983.7   12.5  207.0   86.1    0.4
2007 132  5 12 0900  -24.5  983.9   10.1  205.0   85.7    0.2
2007 132  5 12 1000  -23.2  984.3   11.9  208.0   86.6    0.4
2007 132  5 12 1100  -24.0  984.4    9.6  197.0   85.7    0.4
2007 132  5 12 1200  -24.9  984.5    9.6  205.0   85.7    0.4
2007 132  5 12 1300  -23.6  984.6    8.6  195.0   83.5    0.5
2007 132  5 12 1400  -23.5  984.9    8.8  200.0   83.5    0.5
2007 132  5 12 1500  -22.5  984.8    8.4  200.0   83.9    0.5
2007 132  5 12 1600  -23.5  984.9    8.8  194.0   83.9    0.1
2007 132  5 12 1700  -23.1  984.8    8.4  195.0   85.2    0.3
2007 132  5 12 1800  -22.5  985.3    7.6  190.0   85.7    0.4
2007 132  5 12 1900  -23.1  985.1    9.4  191.0   85.7    0.1
2007 132  5 12 2000  -24.0  985.3   10.7  191.0   86.1    0.0
2007 132  5 12 2100  -24.2  985.7    9.4  195.0   86.1    0.1
2007 132  5 12 2200  -23.9  986.2    9.6  205.0   86.6    1.1
2007 132  5 12 2300  -23.9  986.1    9.8  202.0   84.8    0.0
2007 133  5 13 0000  -24.0  986.6    8.4  191.0   85.7    0.1
2007 133  5 13 0100  -24.1  986.8    7.6  194.0   85.7    0.0
2007 133  5 13 0200  -23.9  987.1    7.4  204.0   85.2    0.1
2007 133  5 13 0300  -23.9  987.3    7.8  193.0   85.7    0.1
2007 133  5 13 0400  -24.5  987.3    9.0  202.0   85.2    0.0
2007 133  5 13 0500  -24.5  987.3    9.2  190.0   85.2    0.1
2007 133  5 13 0600  -24.9  987.5    9.4  197.0   85.7    0.0
2007 133  5 13 0700  -24.9  987.6    8.0  195.0   84.4    0.1
2007 133  5 13 0800  -25.1  988.0    9.6  194.0   85.2    0.1
2007 133  5 13 0900  -25.1  988.3    9.9  197.0   84.4    0.1
2007 133  5 13 1000  -25.1  988.6   10.9  204.0   83.5    0.1
2007 133  5 13 1100  -25.1  988.6   10.1  201.0   83.0    0.1
2007 133  5 13 1200  -25.5  988.6    7.4  200.0   81.7    0.1
2007 133  5 13 1300  -25.2  988.4    7.6  200.0   82.6    0.1
2007 133  5 13 1400  -24.4  989.0    5.5  207.0   80.8    0.2
2007 133  5 13 1500  -24.5  989.1    6.4  224.0   86.1    0.4
2007 133  5 13 1600  -24.9  989.3    4.1  211.0   84.4    0.1
2007 133  5 13 1700  -25.5  989.3    3.9  219.0   85.2    0.1
2007 133  5 13 1800  -25.5  989.2    4.3  218.0   85.2    0.1
2007 133  5 13 1900  -26.0  988.9    5.1  215.0   84.8    0.1
2007 133  5 13 2000  -25.6  989.2    2.7  219.0   84.4    0.5
2007 133  5 13 2100  -25.8  989.0    2.7  214.0   83.9    0.5
2007 133  5 13 2200  -26.2  989.1    2.7  204.0   82.2    0.9
2007 133  5 13 2300  -25.2  989.4    1.8  239.0   83.5    2.6
2007 134  5 14 0000  -24.8  989.1    1.6  176.0   84.4    3.7
2007 134  5 14 0100  -28.8  988.9    1.8  329.0   82.6    1.0
2007 134  5 14 0200  -27.0  988.6    1.9  329.0   86.6    4.1
2007 134  5 14 0300  444.0  988.7    0.0    0.0   80.4    2.6
2007 134  5 14 0400  -28.9  988.5    2.5  330.0   82.6    4.6
2007 134  5 14 0500  -29.9  988.5    2.9  338.0   81.7    3.4
2007 134  5 14 0600  -28.8  988.6    2.3  332.0   83.0    5.4
2007 134  5 14 0700  -27.0  988.5    2.3    8.0   84.4    5.8
2007 134  5 14 0800  -28.1  988.4    2.5   27.0   83.5    6.8
2007 134  5 14 0900  -31.1  988.4    2.1   34.0   82.2    4.3
2007 134  5 14 1000  -28.6  988.5    2.7  321.0   82.6    7.0
2007 134  5 14 1100  -36.2  988.5    2.5  359.0   72.5    0.5
2007 134  5 14 1200  -32.4  988.5    2.9  346.0   78.2    4.5
2007 134  5 14 1300  -32.4  988.6    1.2  273.0   76.9    3.5
2007 134  5 14 1400  -36.5  989.0    1.6  122.0   72.5    1.0
2007 134  5 14 1500  -37.1  989.1    2.1  155.0   71.2    1.5
2007 134  5 14 1600  -39.2  989.2    2.5  160.0   69.0    0.2
2007 134  5 14 1700  -38.0  989.5    2.7  165.0   70.3    1.3
2007 134  5 14 1800  -33.9  989.7    2.9  146.0   76.4    1.9
2007 134  5 14 1900  -36.8  989.7    2.1  143.0   71.6    2.0
2007 134  5 14 2000  -34.6  990.2    1.4  103.0   73.4    4.0
2007 134  5 14 2100  -31.0  990.3    1.4  149.0  444.0    8.4
2007 134  5 14 2200  -36.6  990.6    1.0  280.0   71.6    3.4
2007 134  5 14 2300  -33.9  990.8    1.0  280.0   74.2    5.3
2007 135  5 15 0000  -32.9  990.4    0.6  285.0   77.3    6.1
2007 135  5 15 0100  -33.0  990.6    0.8  309.0   76.9    4.1
2007 135  5 15 0200  -29.9  990.1    2.3  359.0   80.8    8.2
2007 135  5 15 0300  -36.0  990.2    1.4  354.0   72.9    4.0
2007 135  5 15 0400  -37.5  990.2    1.0  246.0   70.3    4.1
2007 135  5 15 0500  -35.5  990.3    1.6  135.0   72.9    5.7
